danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,category
0.486,0.848,5,-5.507,0,0.0641,8.06e-05,0.000371,0.628,0.505,131.069,241427,3,Rock
0.535,0.585,10,-9.919,1,0.0605,0.348,0.0,0.881,0.359,117.846,339627,4,Rock
0.544,0.965,9,-2.573,1,0.0881,0.0144,6.37e-06,0.284,0.588,76.501,275784,4,Rock
0.402,0.873,4,-3.209,0,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,253667,4,Rock
0.327,0.742,6,-8.586,1,0.048,0.0219,0.000737,0.79,0.612,177.903,274867,4,Rock
0.474,0.839,1,-3.888,0,0.109,0.00108,1.22e-05,0.514,0.741,158.116,179718,4,Rock
0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,222027,4,Rock
0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293,4,Rock
0.672,0.669,2,-5.287,1,0.0987,0.185,0.00676,0.0986,0.591,96.64,237173,4,Rock
0.298,0.401,4,-6.816,1,0.0329,0.664,0.0762,0.158,0.351,126.122,204856,5,Rock
0.468,0.928,1,-3.367,1,0.113,0.00125,0.0,0.308,0.9,200.131,217500,4,Rock
0.601,0.677,7,-10.564,1,0.0285,0.519,2.77e-06,0.153,0.677,137.813,217000,4,Rock
0.56,0.519,2,-8.09,1,0.0397,0.00116,0.035,0.161,0.609,149.994,158300,4,Rock
0.645,0.566,11,-7.462,0,0.0251,0.0185,0.321,0.0927,0.481,92.979,250160,4,Rock
0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200,4,Rock
0.503,0.774,1,-6.163,1,0.0363,0.0289,0.000355,0.0985,0.286,125.045,282667,4,Rock
0.517,0.978,2,-2.169,1,0.0847,3.04e-05,0.000361,0.0916,0.402,92.016,210696,4,Rock
0.703,0.574,7,-8.675,0,0.0491,0.0764,0.0,0.128,0.829,100.402,167560,4,Rock
0.283,0.931,9,-2.986,1,0.165,0.00317,0.0,0.428,0.35,176.082,242662,4,Rock
0.496,0.958,9,-2.017,1,0.1,0.00041,0.0,0.373,0.607,141.966,152720,4,Rock
0.772,0.733,1,-4.708,1,0.0431,0.0969,0.026,0.106,0.6,111.982,201533,4,Rock
0.524,0.912,7,-3.464,1,0.129,0.000373,0.0,0.167,0.585,131.966,190093,4,Rock
0.619,0.738,0,-5.49,1,0.0324,0.264,0.000245,0.31,0.434,120.032,248750,4,Rock
0.485,0.946,6,-3.721,0,0.11,0.0068,0.0,0.289,0.621,130.059,251333,4,Rock
0.468,0.926,1,-3.652,1,0.108,2.45e-05,0.0,0.268,0.364,96.549,172975,4,Rock
0.483,0.163,9,-14.202,0,0.0397,0.77,1.58e-06,0.281,0.326,108.948,222707,4,Rock
0.37,0.948,7,-3.982,1,0.0925,0.0286,1.04e-05,0.0965,0.488,115.213,116547,4,Rock
0.469,0.662,5,-6.002,1,0.0334,0.159,2.26e-05,0.157,0.573,179.862,201833,4,Rock
0.702,0.837,0,-5.784,1,0.0341,0.256,0.000124,0.266,0.954,121.944,157107,4,Rock
0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,216773,4,Rock
0.395,0.814,7,-5.415,1,0.0661,3.08e-06,0.807,0.102,0.735,129.727,121534,4,Rock
0.309,0.964,7,-5.006,0,0.128,1.69e-05,7.28e-05,0.388,0.155,84.072,245640,4,Rock
0.619,0.416,7,-10.639,1,0.0358,0.132,2.63e-05,0.661,0.535,78.653,143360,4,Rock
0.176,0.785,2,-5.242,1,0.041,0.000251,0.000233,0.367,0.633,172.335,198888,4,Rock
0.558,0.364,5,-8.295,0,0.0278,0.145,0.00155,0.0808,0.183,118.0,266885,4,Rock
0.539,0.621,7,-5.274,1,0.0269,0.0709,9.85e-06,0.127,0.187,101.983,281547,4,Rock
0.687,0.387,11,-9.842,0,0.0273,0.203,0.000335,0.0913,0.602,112.722,185826,4,Rock
0.403,0.97,7,-2.739,1,0.236,0.000479,4.6e-06,0.416,0.173,183.936,152963,4,Rock
0.132,0.301,4,-17.172,0,0.0532,0.641,0.946,0.342,0.209,62.535,198640,3,Rock
0.499,0.609,1,-9.888,1,0.0335,0.657,0.0,0.211,0.965,175.579,180027,4,Rock
0.28,0.854,2,-10.878,1,0.483,0.0557,0.00287,0.873,0.32,199.737,297067,4,Rock
0.446,0.957,11,-3.282,1,0.119,0.0303,1.19e-06,0.171,0.815,145.186,143267,4,Rock
0.362,0.98,1,-2.118,1,0.0962,1.02e-05,0.384,0.132,0.43,164.954,213400,4,Rock
0.487,0.279,6,-11.586,0,0.0265,0.647,0.00185,0.11,0.162,139.362,237027,4,Rock
0.572,0.908,9,-6.542,1,0.026,0.000943,2.08e-05,0.0576,0.74,108.011,211615,4,Rock
0.48,0.517,4,-5.54,1,0.0245,0.516,0.0,0.149,0.282,149.989,249503,3,Rock
0.541,0.793,11,-4.481,0,0.0433,0.0385,0.0024,0.113,0.492,94.976,212399,4,Rock
0.426,0.888,0,-3.72,0,0.0987,0.000455,0.0,0.306,0.387,144.111,191520,4,Rock
0.303,0.961,9,-3.632,1,0.0779,3.16e-05,0.00551,0.0488,0.407,151.664,226400,4,Rock
0.567,0.81,8,-5.672,1,0.073,0.00785,0.0,0.698,0.616,155.082,190875,4,Rock
0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,4,Rock
0.61,0.963,11,-4.451,1,0.0576,0.075,0.0,0.256,0.839,133.747,236160,4,Rock
0.666,0.838,5,-5.573,0,0.0649,0.00196,0.228,0.0982,0.374,142.999,249587,4,Rock
0.45,0.442,9,-12.718,0,0.0353,0.493,0.00564,0.134,0.812,208.282,233173,4,Rock
0.566,0.479,7,-7.271,1,0.0288,0.0443,9.08e-05,0.0562,0.113,140.036,383507,3,Rock
0.559,0.711,11,-7.186,1,0.0269,0.333,0.00219,0.394,0.769,155.934,250358,4,Rock
0.534,0.916,7,-8.915,1,0.103,0.0122,0.000103,0.392,0.488,165.352,280080,4,Rock
0.518,0.942,7,-5.227,1,0.101,0.00717,1.08e-05,0.19,0.305,136.031,187067,4,Rock
0.475,0.833,9,-5.381,1,0.0393,0.0312,0.00013,0.302,0.938,175.039,297533,4,Rock
0.654,0.547,7,-8.901,1,0.0353,0.314,1.46e-06,0.11,0.322,99.053,220266,4,Rock
0.619,0.548,5,-9.338,1,0.0294,0.582,0.0496,0.0733,0.636,124.884,321663,4,Rock
0.453,0.556,0,-6.135,1,0.029,0.00232,0.000208,0.11,0.123,149.899,202061,4,Rock
0.522,0.787,2,-9.691,1,0.0364,0.000147,0.00214,0.258,0.651,94.1,268200,4,Rock
0.524,0.926,5,-5.686,1,0.0656,3.97e-05,0.0299,0.0951,0.249,136.028,201840,4,Rock
0.536,0.861,0,-4.443,1,0.0511,0.0111,3.72e-06,0.114,0.713,145.017,201188,4,Rock
0.489,0.942,7,-4.3,1,0.108,0.0117,0.0,0.191,0.562,189.201,191243,4,Rock
0.52,0.972,0,-4.158,1,0.0671,0.017,0.0,0.355,0.933,196.175,180827,4,Rock
0.622,0.858,11,-10.099,0,0.1,0.368,0.0133,0.0884,0.448,110.442,235160,4,Rock
0.506,0.852,1,-9.989,0,0.0488,5.68e-05,0.0945,0.347,0.591,145.685,423240,4,Rock
0.256,0.978,1,-5.653,1,0.124,0.000147,0.921,0.137,0.184,137.299,277973,4,Rock
0.53,0.966,8,-3.615,1,0.0656,0.00153,0.00227,0.156,0.432,116.142,215467,4,Rock
0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,4,Rock
0.425,0.906,8,-5.585,1,0.0463,1.05e-05,0.000357,0.26,0.56,169.967,218666,4,Rock
0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,212067,4,Rock
0.462,0.919,1,-2.768,0,0.0482,0.000675,0.0,0.154,0.893,176.898,263616,4,Rock
0.46,0.922,7,-3.442,1,0.144,0.0086,0.0,0.605,0.867,157.001,228297,4,Rock
0.624,0.733,2,-5.227,1,0.0811,0.0134,0.0,0.109,0.687,99.093,155392,4,Rock
0.559,0.599,2,-9.123,1,0.0578,0.0448,0.0,0.285,0.394,146.024,193769,4,Rock
0.437,0.726,7,-6.49,1,0.0347,0.107,0.0,0.897,0.296,159.758,270796,4,Rock
0.504,0.769,7,-9.082,1,0.129,0.0587,0.00255,0.207,0.579,118.562,332696,4,Rock
0.524,0.809,11,-3.314,1,0.0479,0.00774,0.0,0.0288,0.855,131.905,207213,4,Rock
0.537,0.748,2,-6.392,1,0.0282,0.000633,0.557,0.272,0.78,124.24,212747,4,Rock
0.247,0.812,0,-10.862,0,0.064,0.000597,0.000323,0.118,0.294,167.602,408089,4,Rock
0.696,0.758,4,-6.077,1,0.0263,0.172,3.09e-05,0.189,0.858,129.944,250693,4,Rock
0.238,0.967,4,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003,4,Rock
0.276,0.948,11,-2.593,1,0.0612,0.000289,0.0,0.347,0.401,112.24,260279,4,Rock
0.423,0.892,8,-7.45,1,0.098,0.0404,6.31e-05,0.558,0.652,147.487,122493,4,Rock
0.175,0.997,9,-1.293,1,0.159,0.00904,0.812,0.139,0.382,121.309,174000,4,Rock
0.487,0.899,0,-4.398,1,0.0326,8.69e-05,0.000293,0.287,0.437,104.039,300488,4,Rock
0.673,0.84,7,-3.564,1,0.0559,0.0683,0.0,0.0965,0.94,97.027,205373,4,Rock
0.43,0.638,3,-13.646,1,0.0774,0.00505,0.0212,0.393,0.757,135.0,110984,4,Rock
0.57,0.549,0,-10.746,1,0.0451,0.482,0.0,0.687,0.525,123.104,242267,3,Rock
0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,146738,4,Rock
0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,312293,4,Rock
0.363,0.113,7,-23.87,1,0.0396,0.885,0.118,0.112,0.0398,166.721,315040,3,Rock
0.265,0.812,0,-6.935,1,0.0375,0.00138,0.0,0.328,0.777,192.612,161027,4,Rock
0.401,0.959,11,-3.973,0,0.0718,0.0017,0.0,0.104,0.466,155.992,259934,4,Rock
0.233,0.902,4,-1.447,0,0.0693,0.00233,0.0,0.243,0.518,99.08,139539,4,Rock
0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4,Rock
0.433,0.92,4,-4.738,0,0.0409,0.000576,5.5e-05,0.123,0.476,92.466,243755,4,Rock
0.297,0.27,0,-15.79,1,0.0434,0.0764,0.00117,0.15,0.103,104.126,390293,4,Rock
0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4,Rock
0.603,0.961,3,-2.069,1,0.0636,0.00319,6.09e-06,0.0477,0.549,113.02,191493,4,Rock
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4,Rock
0.465,0.463,1,-8.385,1,0.03,0.0208,0.0,0.108,0.232,188.05,196000,3,Rock
0.596,0.795,6,-4.778,1,0.0284,0.000147,0.000317,0.16,0.577,130.037,289720,4,Rock
0.62,0.326,6,-9.396,0,0.0345,0.753,0.0,0.661,0.332,128.051,169720,4,Rock
0.492,0.868,5,-6.108,1,0.0413,0.00526,0.00104,0.211,0.223,158.979,188350,4,Rock
0.401,0.937,2,-6.243,0,0.164,0.0762,0.00154,0.269,0.696,148.036,342520,4,Rock
0.932,0.528,5,-6.472,0,0.161,0.115,0.329,0.163,0.757,109.975,214653,4,Rock
0.607,0.333,6,-12.717,1,0.0324,0.000968,0.4,0.151,0.0802,126.619,250293,4,Rock
0.381,0.934,0,-3.16,0,0.143,2.3e-05,0.000116,0.207,0.518,147.975,185346,4,Rock
0.582,0.841,2,-5.42,1,0.0821,0.344,2.76e-06,0.273,0.646,156.015,189231,4,Rock
0.471,0.842,1,-5.54,1,0.0345,2.08e-05,0.00216,0.21,0.904,95.763,195533,4,Rock
0.671,0.927,10,-3.868,1,0.0564,0.0266,0.000209,0.0951,0.946,163.945,243253,4,Rock
0.36,0.43,9,-8.19,1,0.029,0.264,1.2e-05,0.0784,0.218,135.136,273089,3,Rock
0.504,0.748,6,-5.395,0,0.0473,0.349,0.0,0.0989,0.766,144.76,241627,4,Rock
0.471,0.765,4,-3.958,1,0.073,0.0203,0.0,0.326,0.658,165.799,265573,4,Rock
0.59,0.836,11,-3.728,0,0.0541,0.000572,0.0,0.216,0.662,127.023,174428,4,Rock
0.678,0.925,11,-3.875,0,0.0391,0.00395,0.0,0.377,0.716,123.987,222125,4,Rock
0.733,0.602,7,-7.65,1,0.084,0.0121,4.64e-06,0.0642,0.832,80.472,291973,4,Rock
0.735,0.731,9,-5.632,1,0.0342,0.0216,4.95e-05,0.0694,0.732,124.044,151028,4,Rock
0.774,0.653,2,-4.304,1,0.0361,0.107,0.0,0.0609,0.845,95.009,210133,4,Rock
0.636,0.843,4,-4.286,0,0.064,0.0194,0.0,0.109,0.768,80.807,177787,4,Rock
0.426,0.929,1,-4.305,1,0.0962,0.00479,0.0,0.116,0.404,135.008,241156,4,Rock
0.58,0.551,9,-9.898,0,0.0582,0.181,0.00719,0.15,0.516,115.896,201213,4,Rock
0.571,0.964,9,-3.006,1,0.0497,0.00289,0.00442,0.465,0.628,147.936,185791,4,Rock
0.367,0.959,4,-2.982,1,0.11,0.0544,0.0,0.12,0.103,125.939,205920,4,Rock
0.552,0.709,2,-5.448,1,0.027,0.206,5.32e-06,0.158,0.291,124.089,238267,4,Rock
0.319,0.782,0,-2.953,1,0.0365,0.000664,0.00267,0.0967,0.366,136.27,321711,4,Rock
0.617,0.22,1,-11.861,1,0.0299,0.613,0.00774,0.0997,0.242,110.945,194813,4,Rock
0.689,0.512,6,-10.36,0,0.0389,0.182,0.0,0.106,0.86,147.904,262058,4,Rock
0.412,0.994,7,-4.777,1,0.133,0.00426,0.0885,0.966,0.0913,111.742,301040,4,Rock
0.664,0.455,9,-5.291,0,0.0255,0.0758,1.5e-06,0.108,0.74,102.266,262000,4,Rock
0.321,0.921,2,-5.701,0,0.0903,0.0233,1.15e-06,0.342,0.714,149.634,162511,4,Rock
0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,Rock
0.469,0.811,1,-9.317,0,0.0719,0.0129,0.0,0.302,0.66,169.915,143358,4,Rock
0.343,0.884,5,-4.123,0,0.128,0.623,0.000623,0.497,0.94,177.751,133293,4,Rock
0.455,0.989,11,-2.296,1,0.167,0.000105,0.723,0.351,0.475,97.368,186000,4,Rock
0.459,0.781,4,-5.692,0,0.0558,0.208,4.07e-06,0.103,0.321,136.905,215941,4,Rock
0.378,0.899,11,-4.594,1,0.0968,0.0181,0.0,0.158,0.454,170.88,184893,4,Rock
0.797,0.732,0,-6.252,0,0.0272,0.181,0.0,0.325,0.873,110.998,252658,4,Rock
0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,250793,4,Rock
0.612,0.801,2,-5.968,0,0.0267,0.136,0.0412,0.177,0.536,132.996,260439,4,Rock
0.33,0.937,6,-3.644,1,0.133,3.87e-06,0.000671,0.16,0.374,176.87,179786,4,Rock
0.315,0.753,7,-6.957,1,0.0365,0.00459,0.871,0.739,0.229,169.975,163765,4,Rock
0.615,0.681,1,-7.202,0,0.0307,0.354,0.0,0.102,0.501,114.921,203193,4,Rock
0.47,0.921,6,-5.405,1,0.0464,0.00739,0.0,0.154,0.572,163.533,165838,4,Rock
0.62,0.76,1,-8.355,0,0.0667,0.0143,0.00231,0.0422,0.978,160.026,145674,4,Rock
0.631,0.845,6,-5.06,1,0.0756,0.0065,0.0,0.135,0.415,115.89,197947,4,Rock
0.545,0.682,6,-5.931,1,0.0289,0.213,0.0,0.147,0.713,102.703,224827,4,Rock
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,Rock
0.458,0.974,7,-2.979,0,0.134,0.004,0.0,0.105,0.569,89.594,186707,4,Rock
0.513,0.707,9,-6.646,1,0.0249,0.000327,0.0137,0.155,0.474,97.993,237841,4,Rock
0.602,0.78,0,-8.488,1,0.0525,0.168,2.88e-05,0.0805,0.832,113.752,151133,4,Rock
0.593,0.926,7,-3.696,0,0.0322,0.242,1.57e-06,0.207,0.961,104.854,234813,4,Rock
0.501,0.788,2,-9.109,1,0.338,0.183,0.0168,0.943,0.68,141.904,192467,4,Rock
0.314,0.957,0,-1.591,1,0.0839,0.00142,6.29e-05,0.15,0.279,175.982,213720,4,Rock
0.64,0.529,11,-7.865,0,0.0505,0.811,0.0266,0.149,0.434,123.94,149516,4,Rock
0.429,0.908,8,-5.399,1,0.158,0.00325,6.12e-05,0.0475,0.615,108.806,166653,4,Rock
0.515,0.939,6,-4.046,0,0.0837,0.0148,0.0,0.312,0.676,130.039,249480,4,Rock
0.724,0.322,9,-11.761,1,0.0517,0.7,0.00129,0.118,0.737,127.07,154961,4,Rock
0.578,0.98,7,-2.88,1,0.174,7.48e-06,0.0083,0.0484,0.298,100.038,153867,4,Rock
0.672,0.336,0,-13.737,1,0.0366,0.182,0.126,0.0974,0.639,105.753,157200,1,Rock
0.574,0.961,0,-2.334,0,0.0835,0.00373,0.0,0.286,0.8,146.015,233024,4,Rock
0.468,0.988,9,-2.086,1,0.116,4.7e-05,4.91e-06,0.325,0.191,102.055,152941,4,Rock
0.584,0.944,5,-2.12,0,0.0356,0.0118,0.00943,0.292,0.624,122.595,265143,4,Rock
0.523,0.822,3,-4.114,1,0.033,0.053,2.79e-06,0.0774,0.409,74.028,330718,4,Rock
0.47,0.744,0,-5.182,1,0.0482,0.000851,0.000145,0.315,0.808,148.944,210301,4,Rock
0.245,0.799,7,-8.549,1,0.0677,0.000625,0.00346,0.334,0.822,189.692,196800,4,Rock
0.496,0.818,8,-4.464,1,0.0319,0.00129,0.0199,0.0396,0.489,135.005,247880,4,Rock
0.337,0.85,9,-9.199,1,0.0642,0.232,0.181,0.388,0.503,163.853,242187,4,Rock
0.665,0.823,7,-4.314,1,0.0498,0.00927,0.0258,0.152,0.807,110.014,204913,4,Rock
0.486,0.352,9,-7.775,0,0.0272,0.707,0.0,0.115,0.201,137.679,199920,4,Rock
0.563,0.949,0,-4.568,1,0.13,0.00632,2.06e-06,0.335,0.724,170.022,220839,4,Rock
0.53,0.704,10,-7.871,1,0.0329,0.097,3.98e-05,0.141,0.338,91.01,211255,4,Rock
0.466,0.978,6,-2.378,1,0.216,0.00097,0.0,0.113,0.213,96.069,192500,4,Rock
0.58,0.931,3,-2.886,1,0.0313,0.0543,0.000116,0.309,0.432,124.097,222400,4,Rock
0.762,0.939,8,-4.826,0,0.0487,0.423,0.139,0.119,0.448,124.398,292573,4,Rock
0.472,0.778,9,-5.372,1,0.054,0.00495,0.00061,0.101,0.378,89.914,172114,4,Rock
0.67,0.528,7,-8.036,1,0.0261,0.105,0.000103,0.224,0.384,132.31,291493,4,Rock
0.511,0.788,9,-7.41,0,0.0476,0.19,0.331,0.11,0.274,173.896,193103,4,Rock
0.553,0.968,6,-2.57,1,0.0534,0.00257,0.0,0.28,0.862,127.077,207369,4,Rock
0.527,0.987,11,-0.914,1,0.143,3.36e-05,0.0171,0.072,0.391,107.54,170233,4,Rock
0.536,0.744,11,-5.854,1,0.0319,0.0776,0.0,0.118,0.428,92.045,248552,4,Rock
0.665,0.95,1,-3.95,0,0.0381,0.259,5.33e-06,0.136,0.805,149.93,151500,4,Rock
0.563,0.737,11,-7.542,0,0.029,0.211,0.000188,0.151,0.784,129.043,228613,4,Rock
0.453,0.55,6,-7.047,1,0.0277,0.00476,0.000222,0.124,0.579,172.015,225105,4,Rock
0.773,0.604,2,-5.369,0,0.057,0.068,9.26e-06,0.4,0.869,132.021,250000,4,Rock
0.554,0.887,9,-5.187,1,0.0338,0.00331,0.0,0.0879,0.641,138.027,228880,4,Rock
0.556,0.849,2,-6.267,1,0.135,0.0463,0.391,0.307,0.52,86.076,188678,4,Rock
0.375,0.993,4,-1.057,1,0.145,0.00152,0.0,0.363,0.321,101.627,199293,4,Rock
0.616,0.703,5,-7.619,1,0.0317,0.244,2.18e-05,0.0634,0.599,95.971,291280,4,Rock
0.568,0.843,4,-4.584,1,0.0686,0.442,0.0,0.351,0.703,159.972,172819,4,Rock
0.698,0.793,6,-4.978,1,0.0322,0.342,3.58e-06,0.0821,0.831,106.974,215315,4,Rock
0.603,0.721,1,-7.534,0,0.0326,0.0147,0.00185,0.082,0.546,124.021,286037,4,Rock
0.641,0.938,9,-5.477,1,0.208,0.0617,7.84e-06,0.105,0.843,165.043,171693,4,Rock
0.701,0.46,9,-6.141,1,0.0421,0.511,9.84e-05,0.214,0.853,92.725,264027,4,Rock
0.417,0.692,1,-12.388,0,0.114,0.00665,0.0121,0.901,0.673,136.92,224387,4,Rock
0.424,0.632,0,-10.35,1,0.0428,0.18,1.32e-05,0.0844,0.55,184.515,145290,4,Rock
0.593,0.91,0,-2.84,1,0.0605,0.00289,0.0,0.212,0.678,129.384,169698,4,Rock
0.629,0.854,9,-4.646,0,0.0355,0.0188,0.027,0.505,0.533,118.997,217667,4,Rock
0.443,0.947,10,-6.294,0,0.0797,2.25e-05,0.00182,0.275,0.264,99.945,449080,4,Rock
0.326,0.836,5,-7.114,1,0.0566,0.2,0.554,0.115,0.271,112.294,204404,4,Rock
0.447,0.718,10,-8.688,0,0.158,0.212,6.74e-05,0.111,0.222,151.965,232707,4,Rock
0.351,0.988,0,-2.437,1,0.343,0.000101,0.0396,0.467,0.467,170.138,142853,4,Rock
0.681,0.575,9,-11.056,0,0.0405,0.326,0.177,0.108,0.386,135.006,208000,4,Rock
0.422,0.984,2,-4.016,1,0.18,0.000169,0.0049,0.144,0.385,180.105,168280,4,Rock
0.571,0.305,9,-9.299,1,0.0295,0.436,0.773,0.101,0.161,109.023,276667,4,Rock
0.782,0.848,7,-4.371,1,0.0391,0.037,0.0,0.116,0.961,125.709,178333,4,Rock
0.55,0.789,10,-4.634,1,0.0382,0.00241,0.0,0.428,0.317,147.947,170445,4,Rock
0.654,0.547,0,-10.784,1,0.0397,0.0902,0.000289,0.0764,0.547,126.722,305440,4,Rock
0.466,0.961,11,-3.409,0,0.0621,5.16e-06,0.212,0.315,0.596,124.029,215908,4,Rock
0.69,0.813,10,-5.638,0,0.0503,0.0292,0.0455,0.0724,0.961,102.056,170329,4,Rock
0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,4,Rock
0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,310347,4,Rock
0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4,Rock
0.672,0.588,11,-7.686,0,0.0287,0.144,0.0,0.156,0.657,124.141,186440,4,Rock
0.658,0.814,0,-4.631,1,0.0559,0.229,0.00653,0.216,0.691,108.018,183602,4,Rock
0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.042,0.804,143.965,239227,4,Rock
0.445,0.88,8,-2.909,1,0.043,0.119,0.0,0.272,0.375,93.299,237129,4,Rock
0.541,0.969,11,-3.439,1,0.0458,0.113,0.0,0.638,0.599,140.119,164427,4,Rock
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4,Rock
0.422,0.924,2,-3.43,1,0.114,0.152,0.0,0.165,0.544,180.076,239762,4,Rock
0.48,0.918,9,-2.373,0,0.0739,0.000331,0.0,0.0951,0.506,140.026,209665,4,Rock
0.376,0.877,1,-2.947,0,0.0755,0.00601,0.000103,0.25,0.171,198.243,203453,4,Rock
0.571,0.675,2,-4.984,0,0.102,0.0846,0.00024,0.345,0.772,170.031,183592,4,Rock
0.575,0.929,1,-3.542,1,0.0511,0.0326,6.51e-06,0.243,0.339,125.003,207931,4,Rock
0.407,0.859,2,-4.667,1,0.0637,0.00223,0.0,0.0429,0.425,160.108,185554,4,Rock
0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4,Rock
0.475,0.898,0,-4.109,1,0.0614,0.00057,0.00241,0.176,0.106,130.047,242669,4,Rock
0.412,0.835,3,-4.342,0,0.0335,0.000434,0.457,0.106,0.313,81.958,280207,4,Rock
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4,Rock
0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,233173,4,Rock
0.684,0.763,7,-6.861,0,0.046,0.0438,7.68e-05,0.0916,0.678,99.918,271707,4,Rock
0.402,0.914,1,-7.002,1,0.0533,0.000501,5.41e-05,0.324,0.179,141.96,183995,4,Rock
0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333,4,Rock
0.67,0.827,9,-4.481,1,0.0797,0.0516,0.0,0.0357,0.761,95.472,222714,4,Rock
0.644,0.46,7,-9.773,1,0.032,0.444,0.000106,0.103,0.519,120.498,172560,4,Rock
0.543,0.632,8,-7.318,0,0.0324,0.128,8.79e-06,0.324,0.415,89.948,264749,4,Rock
0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,4,Rock
0.649,0.985,7,-8.016,1,0.0413,0.112,0.0432,0.214,0.495,107.837,194200,4,Rock
0.597,0.762,5,-3.707,0,0.0449,0.00132,0.0,0.121,0.598,92.972,157742,4,Rock
0.551,0.574,10,-6.265,0,0.0263,0.0203,0.0,0.186,0.308,143.734,232013,4,Rock
0.474,0.713,0,-10.061,1,0.542,0.15,0.0,0.25,0.193,176.929,331677,4,Rock
0.601,0.447,7,-10.115,1,0.0275,0.649,5.15e-05,0.117,0.284,118.058,188822,4,Rock
0.303,0.991,3,-3.127,0,0.126,1.84e-05,0.00538,0.338,0.164,122.809,222817,4,Rock
0.779,0.412,5,-9.701,1,0.0374,0.515,0.0,0.0944,0.647,107.162,258573,4,Rock
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,Rock
0.519,0.794,0,-4.133,1,0.0335,0.0187,0.0,0.285,0.719,181.914,188130,4,Rock
0.201,0.96,1,-3.934,0,0.124,4.58e-05,0.0219,0.249,0.427,148.258,119483,4,Rock
0.84,0.393,5,-15.199,1,0.0405,0.557,2.9e-06,0.102,0.809,128.234,180600,4,Rock
0.684,0.597,2,-8.339,1,0.0353,0.369,7.24e-05,0.127,0.712,115.092,250413,4,Rock
0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,4,Rock
0.616,0.612,2,-5.872,1,0.0358,0.0856,0.0,0.101,0.263,150.156,151138,4,Rock
0.423,0.889,0,-4.868,0,0.042,0.000855,5.39e-06,0.0905,0.432,75.018,217915,4,Rock
0.613,0.9,4,-4.63,1,0.0577,0.001,0.0,0.119,0.662,105.047,170427,4,Rock
0.596,0.587,9,-5.964,1,0.0255,0.123,0.0176,0.288,0.158,125.88,220474,4,Rock
0.609,0.584,9,-9.734,1,0.0353,0.725,0.0,0.0854,0.954,127.306,176933,4,Rock
0.554,0.522,7,-6.134,0,0.0309,0.293,0.0,0.226,0.548,174.145,157586,3,Rock
0.521,0.726,2,-4.328,1,0.0572,0.0443,0.0,0.264,0.552,84.88,270669,4,Rock
0.627,0.476,2,-7.231,1,0.0282,0.132,0.0147,0.716,0.462,83.0,226627,4,Rock
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4,Rock
0.473,0.376,10,-4.723,1,0.0282,0.776,0.0,0.163,0.538,111.213,169474,4,Rock
