ids,message
5Aqs7eIlwufiJGmuaPgUfM,Brazil
17uCi2LqcQaWdAjKCWMXdf,Brazil
4w47dntseeMeuLPzFTKKB9,Brazil
1FSvqHzMs4v8vb17Cwuf5U,Brazil
6DuC2Aq2oYizZuvvYwPNNx,Brazil
3Wb5YWd4OQDGzPejuCMDpX,Brazil
0aejkKfbSlG31ARStDQ13R,Brazil
73huppxeXhwI3TmQFo29DI,Brazil
578lk0KGacSMilzFXofE2L,Brazil
1mVQA9HBCjjehGJ08zBhwt,Brazil
2pePCaYiD102CgJOh66A1n,Brazil
2hkAoVdGPgSiZZOpJ6Qb4O,Brazil
2kPOlVecz5Ji3rxGz6jG1t,Brazil
2Tdc9TKiPLcgfwKIBFerkB,Brazil
20LwxN6Z00hckXomZ6vlxg,Brazil
53VLK4kAm3QaH4ZywM60kO,Brazil
4MWI2cYBs61h8CBYNPSaX3,Brazil
42PnP5EARk5iAZSSO7u6qT,Brazil
5gkVKCDN2ZYaYt38DAKVgA,Brazil
3W9DsAbg18T0uKsphxB0Gv,Brazil
3Cls0KoTQE6FOAImTXx5uu,Brazil
4da13NOAbtTcFCWTEy5sRc,Brazil
3if89wYHAYT2vZSHYTkN7B,Brazil
1VQfrKbnGSZnEFoGpfVnS8,Brazil
7uub0FkfYDkqfpZoCmwpxQ,Brazil
73VG4EZb2v50fEBaPRUzO0,Brazil
5ZbAzkz9jmrPVFRCAZru25,Brazil
29xh6xBP3m8OIFXdKDCiVz,Brazil
45LIzxmiMnbTGs3QYKCQzc,Brazil
67JOAnFpH9GVN70Ysz7vPv,Brazil
3EviJlqykg9i8Cl3s7ynAQ,Brazil
1geZPNP04L1bHDD4SlPX1I,Brazil
4U80gkwi6Qk0fBRcDuzn3E,Brazil
6eUWC6rP8Rcd9TfpjCbEJG,Brazil
4TnEIYOXZ9KBGHOIqG5Xs5,Brazil
2plbrEY59IikOBgBGLjaoe,Brazil
0xGQTpN4ESETtl1Sp6rzd2,Brazil
5vNRhkKd0yEAg8suGBpjeY,Brazil
6gjsnEQxLqVkieeloQTozN,Brazil
4jUZymsR3lkia9wkP0o9cX,Brazil
3DAlIobCDPVvUkyDZv5oVp,Brazil
5496lks6V3fh1mZAB6IAap,Brazil
4PDw1XpsurgUnN7YSZmh1Q,Brazil
3H7eBmcTJyuEMStfmKuLmG,Brazil
7BLjPZwgbxQSLZ4rWbboJY,Brazil
7Elw15XWLpOi4qzHyAwa9e,Brazil
7tmvvRmUqzCRjRx9ub8K7i,Brazil
02hupCKclLtfyoQrp2xtfz,Brazil
5YNGlqsKGstyaJilHELAGo,Brazil
1zB4vmk8tFRmM9UULNzbLB,Brazil
2BYQzRnQvFvLwfJSLYQjfn,Brazil
0yL0uuThj9Vy67yC0dH4ID,Brazil
4ssHL7bSnOAE7HjiuLx6Co,Brazil
3ymm3O5OgoFy7QX4z9YgtN,Brazil
5Z0UnEtpLDQyYlWwgi8m9C,Brazil
5lAOoRwx3D8NoTZN8pVlxh,Brazil
2lkBXmDoJs7dgRASg3vHP4,Brazil
3WOhcATHxK2SLNeP5W3v1v,Brazil
5DrDpWyvharQkhsloNTN9W,Brazil
0bPP5cDG1ZnbAVCEa3ZbQ1,Brazil
6RjSXi9cPGroetXeNsWFGL,Brazil
1d7Ptw3qYcfpdLNL5REhtJ,Brazil
4MOmJ4na1BcX1Qoy47cHYH,Brazil
6dOtVTDdiauQNBQEDOtlAB,Brazil
1VJwtWR6z7SpZRwipI12be,Brazil
0GtGtRY3SB3tlfLYiFtrEw,Brazil
4vBG38rYl3GMkMFWv5K6CS,Brazil
2BfDOZLtOL79e6L6QphWlS,Brazil
5GV7OpSEb8MPTryL0Q5i6c,Brazil
1MAveYqPQN88vAvsrHCCCw,Brazil
3XqhtjiycwDxCpGqUFTtlW,Brazil
1snE820RBNNYwpqZO8ItYf,Brazil
2dhy51z7h0oyCvSCWXyRHb,Brazil
6mJCx80Wc91GPi9ew9bkmD,Brazil
0Kl8AuDEnnEA7UtCKov4Op,Brazil
4sAoshwHCmh4IHMQxZHwRD,Brazil
0oQCRjrWGvkqkdf82UlXI3,Brazil
1CtcgU1q0BgJN4Aottdscu,Brazil
3vCH7bgO37Cx4dOIUlX9sv,Brazil
2cZ62VBKsdZ7u1kKKJdFOc,Brazil
05WVKTdZhlIMX4qqMLuo0f,Brazil
0wuj2T6IZtotux1Jjluo7m,Brazil
4zNy0cxc4p36OLdPr0sI6h,Brazil
0fABszUFNbNq9IW503Gj8v,Brazil
7HrDxxY2b7vOKxJHtqdXN6,Brazil
2IUZNW8TPTZCJ4ZHY4OfEX,Brazil
2Doe6AaIpyDy4JvFTsxSDn,Brazil
0croxrAHihVLdCAG2OooQg,Brazil
4dGx53NJZJyuuLP5ownH1p,Brazil
1feSbfSjYHYMTts889lzXh,Brazil
0ZVWliWjMmYFxQe9U63Y5W,Brazil
5SwMUVvDgxiHhl9S23Euci,Brazil
0L0UJ2jcKlckYR2iXGxubF,Brazil
7xAe0JQDWJOH3Ji5PvKmbj,Brazil
6qFmxHGa4eEXkTlQTu6cQw,Brazil
0gg3QtCcPZn4aJ0D7dRNul,Brazil
2LA2EvpxdC33cignxvKkNt,Brazil
1lcq5kIcGIAUPrhTH73RSt,Brazil
1ljK7B5aTI458owVWBppRp,Brazil
5WfH6O8LhH0MIMLh6e9Yql,Brazil
2kFaWbpzQzpaJ0H6PskR6k,Brazil
68a3F3b3M7ro0sna5hAjPh,Brazil
2SFcDfkE1MRXZfl4LIwscm,Brazil
0hwBxjF3Tfglq4itf8xTlu,Brazil
1V2RBDA7cvLniTAt3fQZoC,Brazil
4c4TocFDOY1y5LL0HHlVAQ,Brazil
1NcqLEg2r2LXqMVbam2BJD,Brazil
2B6QXkMFCRQ8UHmsR45Lz4,Brazil
4A59ygOlOd3V0GbyEmUxKs,Brazil
2YXTUXncxoLwtwaFTdVxmD,Brazil
3pLyNmLlw6uRrKaNwMnXOR,Brazil
3FB06ULqN0WNUSQ3UaMZnF,Brazil
410lHm3hmpvvQMxjq5pHvM,Brazil
5RKHkJ5tpJXeBRsWlxz1Ly,Brazil
2rTfkp4r8Yr0BAyL5kjGMH,Brazil
1RGluLu2l8NMZHyOg0rxiu,Brazil
7k8YBbVumvWI1ujyjWbvlo,Brazil
36Pli1XkX8lHfIJpSYA6bx,Brazil
5npAAiROGib00LdqxUoqRb,Brazil
3xCkNUiap7EBjqnRldHSSh,Brazil
6iLVE0VWAaT9LcJQsyZ9JU,Brazil
5JdReeLc1RQPwNZUGDdcAw,Brazil
56JVZMurnXPoy1HbB4dcNV,Brazil
2kBbHpJTc7MWs8F3XhClBD,Brazil
2BxxJYyuRGBrspkO0vB4Qj,Brazil
00PXZz3slGs9Ajg4le8ddt,Brazil
35uPMtbq7v1L5z8j52BOSG,Brazil
37U1pieDm2xSUe8jbb3p6Z,Brazil
5a2CIQaMW3Keqtx4BdXbEY,Brazil
7cux8z1R0aessMvVHpWN5D,Brazil
5SBwdQwgcGDJOAFBMKct7s,Brazil
1BCn0dTxjdd4IWDLBFIX6V,Brazil
61bOIVo0dS04qvRjAywnPz,Brazil
7ElyhLpenF56NCPHkyagan,Brazil
040gRKluhmVzo874qGQ0es,Brazil
3pj8CGadPM5hYJjC1gxpP8,Brazil
5tnMNVAlocxYC4ov5udsuV,Brazil
2fNQKieH5Vla2RT50hn9tV,Brazil
4JCNKUDiJi9GOKjfur6R9S,Brazil
2YT8DZ2sF0LFRNwu9b8s5L,Brazil
3QXBOJvtqhMcFR3ZPfyRQ4,Brazil
2tuEBHDoxYkWa7p5LTo0wP,Brazil
1BcQYBaSRyO06lptKJK5aG,Brazil
69PsZHMRxyHbCiBLtmUVPJ,Brazil
7uWbLSH88a5oNqZrbkTLxN,Brazil
7zuRphSG633kVAgopDVdHY,Brazil
1vHWl4CiItYFf8X9Mrpcxy,Brazil
5wAoMzm5LaIvGED0JNeBfY,Brazil
2rtsT3CefzKc05JdAm8aQ5,Brazil
70SX07s7cRqdf0VGLNyPfD,Brazil
3QKv1RIrWsLTA63oxscVrZ,Brazil
32rpfi8d3iC3MiMeLWlZU6,Brazil
1T3hcBQRwacjWLuJJFt8co,Brazil
2Doe6AaIpyDy4JvFTsxSDn,Brazil
4b3zlZQaDrpabJcqIo92uD,Brazil
4dGx53NJZJyuuLP5ownH1p,Brazil
58UG7KIB6t6pZA4VMHBytT,Brazil
2IUZNW8TPTZCJ4ZHY4OfEX,Brazil
7HrDxxY2b7vOKxJHtqdXN6,Brazil
1lcq5kIcGIAUPrhTH73RSt,Brazil
1ACqzmTSro4ZaP08zENzyy,Brazil
6PVU4xWp7EBdrYgULuSuSL,Brazil
6ispUK6ZFslsmc8Z3Uimaa,Brazil
2BfDOZLtOL79e6L6QphWlS,Brazil
6tz8TSnb1wk2avJCiw6tsW,Brazil
49LrGkdbdqe9WWiR7OMCkY,Brazil
6dwBglhRdkwcb2CL9dHdJs,Brazil
7GYzHfMGpwPQYB2QxqK1Io,Brazil
2SFcDfkE1MRXZfl4LIwscm,Brazil
106SKHXoytRADjpxHBkJpV,Brazil
5SwMUVvDgxiHhl9S23Euci,Brazil
1S1WZmrwbmmOwDRaw95eno,Brazil
0x0M2oMS5y48Gseaz6KX6w,Brazil
0bPP5cDG1ZnbAVCEa3ZbQ1,Brazil
7nAlDrfMQAeO5UXwjEml95,Brazil
4A59ygOlOd3V0GbyEmUxKs,Brazil
1NcqLEg2r2LXqMVbam2BJD,Brazil
6BWWgcNJWXQ4qRuzY5LzBP,Brazil
68a3F3b3M7ro0sna5hAjPh,Brazil
7hfFQvyv9uPPIY4GSHDcQo,Brazil
2LA2EvpxdC33cignxvKkNt,Brazil
6m51sam9gIqRMbJEKW4ADe,Brazil
2NfAoUHZHODYSxuCZX4qaf,Brazil
3pLyNmLlw6uRrKaNwMnXOR,Brazil
1V2RBDA7cvLniTAt3fQZoC,Brazil
1MAveYqPQN88vAvsrHCCCw,Brazil
2kFaWbpzQzpaJ0H6PskR6k,Brazil
0gg3QtCcPZn4aJ0D7dRNul,Brazil
1ljK7B5aTI458owVWBppRp,Brazil
410lHm3hmpvvQMxjq5pHvM,Brazil
1RGluLu2l8NMZHyOg0rxiu,Brazil
1qrv3zVc0SRGyCAYHTXFhA,Brazil
0Kl8AuDEnnEA7UtCKov4Op,Brazil
6XvFnICxXsVc8OK4eh1E9b,Brazil
6iLVE0VWAaT9LcJQsyZ9JU,Brazil
6drlqBh6BeYZinmYQ9qR2n,Brazil
74DKhVs1mFJGpdcpWOntVT,Brazil
0ZVWliWjMmYFxQe9U63Y5W,Brazil
7GjAXYuxjuXPbQJzRnNdob,Brazil
54u86CmMqGI1rRuULlTqaB,Brazil
2BlFIe0712LBUtTHxbqjme,Brazil
1Unc6luL5ueLO3t8I5YtpP,Brazil
4c4TocFDOY1y5LL0HHlVAQ,Brazil
2Doe6AaIpyDy4JvFTsxSDn,Brazil
7xAe0JQDWJOH3Ji5PvKmbj,Brazil
1feSbfSjYHYMTts889lzXh,Brazil
7nlj2bJ1QvimVHwb7WdWL6,Brazil
7HrDxxY2b7vOKxJHtqdXN6,Brazil
2BfDOZLtOL79e6L6QphWlS,Brazil
7qjLF4W4f0Q6Mnaf2LGOxF,Brazil
5pztaSk1JE3G6Q73ecCa6s,Brazil
410lHm3hmpvvQMxjq5pHvM,Brazil
6qFmxHGa4eEXkTlQTu6cQw,Brazil
5cDeYPp2D5MpVAGG3OXdS2,Brazil
2IUZNW8TPTZCJ4ZHY4OfEX,Brazil
1SXSvaidHcS4wlG7xwV3F1,Brazil
4NkdT3hY1V6MSPHUtHgeeW,Brazil
5WfH6O8LhH0MIMLh6e9Yql,Brazil
0hwBxjF3Tfglq4itf8xTlu,Brazil
58UG7KIB6t6pZA4VMHBytT,Brazil
5PTGntTebLQTLEW0192Aje,Brazil
2kFaWbpzQzpaJ0H6PskR6k,Brazil
5iu3vj88qin4ablWHrezLG,Brazil
2B6QXkMFCRQ8UHmsR45Lz4,Brazil
6m51sam9gIqRMbJEKW4ADe,Brazil
2kirmsqxHHzXrllctwAgrj,Brazil
40LXKDtMsirrWzOB9TRx3g,Brazil
0KhZjWbG8uHakszjOw6Rx9,Brazil
5UUugrhiArGwYpnFq3wtbJ,Brazil
1V2RBDA7cvLniTAt3fQZoC,Brazil
7Kg1ukDe5T7olD4Jopvdvr,Brazil
1IJ35UjNC6pyWxbwVyvE6v,Brazil
4RH5QFyKDhfbApuc0SmSGk,Brazil
357rRaabPWLO9s0saI4akJ,Brazil
1RGluLu2l8NMZHyOg0rxiu,Brazil
7GjAXYuxjuXPbQJzRnNdob,Brazil
74DKhVs1mFJGpdcpWOntVT,Brazil
23D8vLPRnIDD4ob8O4y0I2,Brazil
7aMCPxoPb93fZl02V55oCA,Brazil
0Kl8AuDEnnEA7UtCKov4Op,Brazil
6BWWgcNJWXQ4qRuzY5LzBP,Brazil
6MJqRKSkoOzTUdluKJlJvj,Brazil
47bFUekmJYEOHvziUvMgU1,Brazil
4g4Saf3cpS10gQ7W86rYby,Brazil
6IlVFJUz1Tl0c51PAaV5Zv,Brazil
1ksk6Lm0QQyPLuXJeqogX4,Brazil
7hTcWFvAtNShxBUxAmsPMI,Brazil
7cux8z1R0aessMvVHpWN5D,Brazil
3Wmlk2wB8Q5iIJRBqg5NpC,Brazil
0eX6LVMfHwx6dKg43XlEQV,Brazil
1BcQYBaSRyO06lptKJK5aG,Brazil
4nlpCOaAgkifrxNhE0E9T3,Brazil
3pLyNmLlw6uRrKaNwMnXOR,Brazil
7D47jEwfsyiThbEzRrrh74,Brazil
6ENiNztKLqbAKCJpk2yXaI,Brazil
3ybvcngBWfJ5YAU8PLYIVy,Brazil
0pxAF6tC65Vi2fKfhZGdlT,Brazil
0wuj2T6IZtotux1Jjluo7m,Brazil
3qQhmVPwqRLsQvTpOvsM7c,Brazil
0VUUYWVs4xunAkmHLdScfn,Brazil
1RV2pxtbw337ICUt30xOKX,Brazil
2BlFIe0712LBUtTHxbqjme,Brazil
1DNjPbIIUdx54IU3unxvzY,Brazil
6nbzOxAVoKsT3JHNAKpbqh,Brazil
040gRKluhmVzo874qGQ0es,Brazil
1M6rclDhYmqRBMFGNJOFKB,Brazil
34jFy6TOKwOcTUKr3neqZc,Brazil
6p6ohOKSzL4JaIRzSeOmWx,Brazil
6a382HNK01vxXOucIrXMZ3,Brazil
0IDtnboUFETT3X81lLisTk,Brazil
1XD5r6Iu9BToukze2JT3Tk,Brazil
3pj8CGadPM5hYJjC1gxpP8,Brazil
0oB3IBEhbmgTrL7mV0VnFq,Brazil
6TVGPU12mOFJJoggPzHKVR,Brazil
6ey9OOtVwdRFk7nW914RMH,Brazil
35qOGx1CWvCkQFOv4BkVIV,Brazil
72g37RoelSnovZakG5MwnF,Brazil
6T6SDJszPbuMCBpSm3aS3G,Brazil
2ylAocQwOgzelMbW9KJL56,Brazil
3blFLM3nndnphwGKBYQetw,Brazil
1feSbfSjYHYMTts889lzXh,Brazil
2IUZNW8TPTZCJ4ZHY4OfEX,Brazil
4b3zlZQaDrpabJcqIo92uD,Brazil
1S1WZmrwbmmOwDRaw95eno,Brazil
0q136ECUdJJNpJ9eowozEd,Brazil
7qjLF4W4f0Q6Mnaf2LGOxF,Brazil
0xMv0OavacNO4fqYDy4BjJ,Brazil
7HrDxxY2b7vOKxJHtqdXN6,Brazil
3VXDoRSaSc1ouPaV7tRTPP,Brazil
7nlj2bJ1QvimVHwb7WdWL6,Brazil
4RH5QFyKDhfbApuc0SmSGk,Brazil
4YrVsmvZYDqU5ZPLZlilnI,Brazil
6v2A7aNs7dx7PPLqWC0QPl,Brazil
18GGbo4rPXZw20UMKBeWA4,Brazil
4c4TocFDOY1y5LL0HHlVAQ,Brazil
58UG7KIB6t6pZA4VMHBytT,Brazil
4fIPjhzrwNrPJ1IYTSXNzE,Brazil
5UUugrhiArGwYpnFq3wtbJ,Brazil
7aMCPxoPb93fZl02V55oCA,Brazil
76lmY8uNxEYd3fzrNEwBOO,Brazil
2WroBXHwnJLYGX1p3Hct5w,Brazil
3qtaDxh7uDFixiZQc0gNgb,Brazil
5RKHkJ5tpJXeBRsWlxz1Ly,Brazil
1raSrT02P72XGW4Ds5SJbf,Brazil
1lcq5kIcGIAUPrhTH73RSt,Brazil
0aqvL306tGvMiVmtgBz5YE,Brazil
5SwMUVvDgxiHhl9S23Euci,Brazil
39JR3J84fBgY0OxDFevvIW,Brazil
2B6QXkMFCRQ8UHmsR45Lz4,Brazil
0bPP5cDG1ZnbAVCEa3ZbQ1,Brazil
6m51sam9gIqRMbJEKW4ADe,Brazil
4frGWVU5rxdNssjNzgXn6w,Brazil
1qrv3zVc0SRGyCAYHTXFhA,Brazil
2BfDOZLtOL79e6L6QphWlS,Brazil
47jm3FEv1cfE97ILQsqfPq,Brazil
1V2RBDA7cvLniTAt3fQZoC,Brazil
6BZqRC03022yrYegSBEI04,Brazil
2SFcDfkE1MRXZfl4LIwscm,Brazil
5l2CdnVFYmAmul47Zj4qFQ,Brazil
1RGluLu2l8NMZHyOg0rxiu,Brazil
2vqcnJttvb9AjddWfzCTSa,Brazil
2hfFx87JTjkpvlxyeOScMK,Brazil
40x7EaBgfqNDvGbhR2cfB4,Brazil
3FB06ULqN0WNUSQ3UaMZnF,Brazil
1ksk6Lm0QQyPLuXJeqogX4,Brazil
47bFUekmJYEOHvziUvMgU1,Brazil
6IlVFJUz1Tl0c51PAaV5Zv,Brazil
6ENiNztKLqbAKCJpk2yXaI,Brazil
3ybvcngBWfJ5YAU8PLYIVy,Brazil
3EYs1xHiDQD9jw4MnHjbi9,Brazil
3pLyNmLlw6uRrKaNwMnXOR,Brazil
6XvFnICxXsVc8OK4eh1E9b,Brazil
7GjAXYuxjuXPbQJzRnNdob,Brazil
5Htol3nnPzphX76oORiNHb,Brazil
5nnnNbMarkWKkAzZhVG3Bh,Brazil
1dK4iofx07QzAYvr92oDLi,Brazil
0ZVWliWjMmYFxQe9U63Y5W,Brazil
0wuj2T6IZtotux1Jjluo7m,Brazil
1BcQYBaSRyO06lptKJK5aG,Brazil
1BCn0dTxjdd4IWDLBFIX6V,Brazil
4M1yAebizJWSBQuhsnQLMQ,Brazil
0btol0yAwaK1mJdyQfnKFn,Brazil
3F8PQnGC8dMj6RHoUTxiOm,Brazil
54u86CmMqGI1rRuULlTqaB,Brazil
0qjK0wR1WzohvgDIKw85iB,Brazil
5a2CIQaMW3Keqtx4BdXbEY,Brazil
4nlpCOaAgkifrxNhE0E9T3,Brazil
3Mj0GaRrmpLNZ2Xe47KsK8,Brazil
5btDKzAsFh975NSWxwBHRc,Brazil
1M6rclDhYmqRBMFGNJOFKB,Brazil
6a382HNK01vxXOucIrXMZ3,Brazil
74DKhVs1mFJGpdcpWOntVT,Brazil
2BlFIe0712LBUtTHxbqjme,Brazil
1nbkBFkcVd2u4djtLYBM1a,Brazil
37U1pieDm2xSUe8jbb3p6Z,Brazil
2YT8DZ2sF0LFRNwu9b8s5L,Brazil
1EabI1QbflYnmXuMKtlzbI,Brazil
4fgnNikmEUvXze89h3X47m,Brazil
4F4iKidqJGb5xNBGAcZVek,Brazil
1Ox6cNiWa6diK3mIImaq1P,Brazil
3US6bdmR82w4jcqYasKTda,Brazil
3pLyNmLlw6uRrKaNwMnXOR,Brazil
6iLVE0VWAaT9LcJQsyZ9JU,Brazil
0eJ2p001a56sQpkH8bSJAo,Brazil
1XD5r6Iu9BToukze2JT3Tk,Brazil
02U2HxItROptvGJ5NPReWz,Brazil
0qjK0wR1WzohvgDIKw85iB,Brazil
3WypIdvYhGAgOEw4X8qFL7,Brazil
5l2CdnVFYmAmul47Zj4qFQ,Brazil
0XbSnILqftcx20OgsZWadL,Brazil
5mJcnekfy4DEpAZ6uAHM7Y,Brazil
62u3c0PBlTP4I2vsgwRmCH,Brazil
708Kg0s7FFFISaTHaliKjN,Brazil
0PhyA8Nt06PLmNqviyqSzV,Brazil
60DRyWxDL9xVzjyrIrBmx6,Brazil
0YpOThhU04IxgAnZTxekRd,Brazil
7no8AaIZz8SIHslru0Ww8c,Brazil
2gwJNCXEqyQ6vdtrvXueP0,Brazil
0ForB5PpIQlNvi0Q3MOOBW,Brazil
5fSRZmheHidHyvfuMds1yw,Brazil
3ZOjrs7A2yAY4PbpJMskup,Brazil
7oVmQpONBWo6XBlBJvuUHF,Brazil
31SFaZS2VExd3eTbig5rG5,Brazil
1TmlKS09NfEP2G9VFH0A9M,Brazil
4lXvkHxc7Xk210fgNzRhF7,Brazil
4A6hJpQwU5avd8besO6nBp,Brazil
6pnN8kMCj1DDngKBch45Az,Brazil
1QzdFTNw31WwyyEYFkI8RG,Brazil
7Gf30QB4SrLPyrXzhX7tei,Brazil
1ezQARdbjJhKQ7H9rrQKnd,Brazil
68JmgViHFe5kiOp3PL6wzI,Brazil
31TTGHer3RL9Hws2g1CewA,Brazil
2JQCE0N3oEICZhtmUfQZRa,Brazil
27b6If422K7cuNezwYN55c,Brazil
3UqFaInoUcqA61dJ1ptzjP,Brazil
3xt0cpl1wYNOrQm7PH6Hq5,Brazil
3cnL7UIKetdAc3UARslcii,Brazil
795BNZMjFJa4uZJHAqx4KB,Brazil
42noG5SJYZmPohiHGTUR3k,Brazil
2N2ne7d8ZmVaIzNKtZRER8,Brazil
65BlFIcF69ByCNPWL963ZM,Brazil
39VZpkfq0QzvwWjxToVs15,Brazil
2FkhPcDwCogTOXU6lm9EJn,Brazil
2g4sMV64cXL2ynKnZiGUYH,Brazil
3czTUubu8uHcPSpc7zRe7N,Brazil
4tgGFAiDSbcQRrA20zN1um,Brazil
1uWnRicjtcMBlpmTTKp9Il,Brazil
11JhDh5SiSrpn7dHWqzChO,Brazil
68ihbKisLC39196AWaDcLO,Brazil
15Ymyyhwzu7LSAtWlf3Fai,Brazil
0nsMQexK7Zcq9znM1zomNY,Brazil
5lGoa7iLxh8NiyH9wepFxU,Brazil
5m7KmUwYsjPMkLYT2LwfSj,Brazil
3r9l5Zir0LMyVGDCqJ9Gxa,Brazil
4ROKyyP17WEOUPvhwh5Uck,Brazil
1FlqZ1KcTInDiVJqrS9R11,Brazil
2BmYD9vajIplYqsOri8zdt,Brazil
3CvbTUuwUEklUqZHddJi3b,Brazil
0jf3LXG4i1g2C6V8Odwm02,Brazil
6aZ2WYRkSIIqKtu5mTvWCW,Brazil
4LtHjICPCqKl95CVeCFYR4,Brazil
4yfZM7a2ONOVxMXNbWrFu5,Brazil
1m8gqqFhvupJlyLTbOyQSz,Brazil
5Wsa3OK529e2y5WVbPDHw5,Brazil
6j9js8t7YeFIjvstJL19XU,Brazil
4XFnHVYljDOjgKuSKlvdxk,Brazil
2Doe6AaIpyDy4JvFTsxSDn,Brazil
6m51sam9gIqRMbJEKW4ADe,Brazil
49LrGkdbdqe9WWiR7OMCkY,Brazil
2LA2EvpxdC33cignxvKkNt,Brazil
6ispUK6ZFslsmc8Z3Uimaa,Brazil
2VoJEgOdNYi25sNiHiGUaJ,Brazil
3EYs1xHiDQD9jw4MnHjbi9,Brazil
56JVZMurnXPoy1HbB4dcNV,Brazil
2y1O0H1HbTikzafkWk1QGS,Brazil
6xE7xHCptZRJyDmgAu45JK,Brazil
6qFmxHGa4eEXkTlQTu6cQw,Brazil
5nnnNbMarkWKkAzZhVG3Bh,Brazil
7xAe0JQDWJOH3Ji5PvKmbj,Brazil
1CU79cZnDkbl8R1pUotw56,Brazil
7nAlDrfMQAeO5UXwjEml95,Brazil
7GYzHfMGpwPQYB2QxqK1Io,Brazil
2YT8DZ2sF0LFRNwu9b8s5L,Brazil
1vXAuciIHqeKRskzAD6MKB,Brazil
3Mj0GaRrmpLNZ2Xe47KsK8,Brazil
3F8PQnGC8dMj6RHoUTxiOm,Brazil
040gRKluhmVzo874qGQ0es,Brazil
7cux8z1R0aessMvVHpWN5D,Brazil
4Aa7ar6yHOD3csx9CadjJB,Brazil
1BcQYBaSRyO06lptKJK5aG,Brazil
06raVZnvr5spQrm9rn2H8t,Brazil
2mTZ4hCvjMFz0ohxkwIexg,Brazil
00PXZz3slGs9Ajg4le8ddt,Brazil
6F2IWz8SDXXc4qqCSt9iMv,Brazil
6EXhl18O4nGDQuLCANMJav,Brazil
0SXrfb3YLIGSCBIQtkvBFi,Brazil
0eJ2p001a56sQpkH8bSJAo,Brazil
2bjIGfm603v9VSSa9gMRpP,Brazil
1XD5r6Iu9BToukze2JT3Tk,Brazil
0ELLxj3ohy78fC4uowX6VR,Brazil
12myqu5Uzl0uJjcH3Gnefa,Brazil
0KhZjWbG8uHakszjOw6Rx9,Brazil
5EfVxcn0zp7rlgHKH7SBKV,Brazil
4s3bgR7rYUtS2V4o9L9Kyf,Brazil
6sorszZUt1T6gAiTPXMVtH,Brazil
7tSqTNZOHdSs6mxBfcFGQZ,Brazil
6VTg0u87S7tDqFPUK0n7Nt,Brazil
4O8MJKGIJOupGsPLe9hHPc,Brazil
7y3RLEBSk2fgQt295tbm1K,Brazil
5GI7ZnW6LuYMGrbDokp8bF,Brazil
6DS6Lso74UPK5mtjIoCw4p,Brazil
4RM4cxagjSewrf0g5POvsi,Brazil
2OURdqgLiS2FXnv2NOo8Hq,Brazil
0HgDeELdsfXhmvza11n6X8,Brazil
1ACqzmTSro4ZaP08zENzyy,Brazil
1udS05JvwKVxCOZgJLWsdK,Brazil
2foQXDNnCJWzEfeudy2ftY,Brazil
25RGbtqahE2rsL16J4LGMX,Brazil
3BPXSPCKbMe79zjnc6pJyk,Brazil
2myIOMbPy2ErPeEAqm1A8l,Brazil
2xCMTX0PJdEc7kPJqUHw4o,Brazil
66lkaLD1QyHm2qk9flL6LW,Brazil
6MIDTxxBvFqSiBKy6KH12B,Brazil
5K1AvkMVYJj5GSZGwMytSe,Brazil
61bOIVo0dS04qvRjAywnPz,Brazil
26lIDNWzsDtXrImd78b6DU,Brazil
35D06z7kmwMmYYbyJ0BkSm,Brazil
6PVU4xWp7EBdrYgULuSuSL,Brazil
66wAxt8p6ubYbDffHyHC9a,Brazil
68a3F3b3M7ro0sna5hAjPh,Brazil
5GFWGoGwW8lonjnNk5EBvx,Brazil
5npAAiROGib00LdqxUoqRb,Brazil
2rTfkp4r8Yr0BAyL5kjGMH,Brazil
1CU79cZnDkbl8R1pUotw56,Brazil
2YT8DZ2sF0LFRNwu9b8s5L,Brazil
6RMYuqlTn8777j5arY9zhC,Brazil
56JVZMurnXPoy1HbB4dcNV,Brazil
2gXYMamCXyO7007AvpK9l2,Brazil
16Scg0b4CJGXw0NajEv8Dz,Brazil
0vmdodAr5QHm0ZrrIU98HB,Brazil
2BYQzRnQvFvLwfJSLYQjfn,Brazil
54OqGd3dmug64db0ZtOtF4,Brazil
1vHWl4CiItYFf8X9Mrpcxy,Brazil
2kfkAVrxoASeNyhfHNedun,Brazil
676e0h0b8CrSAWZItVq6cr,Brazil
0WJUDo8zBPX0uAwh2OwDw6,Brazil
28w7IiopxwhZ6wHQ1NQkvV,Brazil
7xKtotpNrPKKqlzID1hs1g,Brazil
5hwopOtSx75KzTdctyEGGG,Brazil
33rtIrtyKxJHcaIDcwUF0I,Brazil
042qKz9JOqKZGM4j5IAHn5,Brazil
2GYsAhra3fo40rTgZGQnYG,Brazil
5db9pdXzAIkPtylm5VaCDc,Brazil
7H5rbWMGDJsbazm7pw8DBP,Brazil
7rHdcR6p2miYDLYf9oM0rK,Brazil
6SCwnNfu4ERv8W8YNC2oLN,Brazil
4L3jmqm48RXMiVFoWSTRK5,Brazil
37DwW4hMKVxwt8dOAzAY1C,Brazil
30YvX24h1Z4F1yoH4tWC54,Brazil
4moYkkuA8dXsjluVhGThik,Brazil
3pRgCudUS3wXiiH0xT6aN9,Brazil
4QhZdivEllAuLzrWLU5r0v,Brazil
